branch_id,branch_name,city,date,year_month,hour,daypart,tickets,total_quantity,revenue,ingredient_cost,gross_margin,tips,avg_ticket,socioeconomic_level,capacity_people,num_employees,operational_cost_total,digital_engagement,digital_sentiment_score,digital_conversion_rate
SUC005,Puebla,Puebla,2025-12-02,2025-12,13,Comida,1,1,35,7,28,0.0,35.0,Medio,80,18,152000.0,18.0,1.0,0.0
SUC005,Puebla,Puebla,2025-12-02,2025-12,14,Comida,1,1,175,55,120,0.0,175.0,Medio,80,18,152000.0,18.0,1.0,0.0
SUC005,Puebla,Puebla,2025-12-03,2025-12,15,Comida,1,1,89,25,64,0.0,89.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-06,2025-12,11,Mañana,1,1,55,15,40,0.0,55.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-07,2025-12,14,Comida,1,2,170,56,114,17.0,170.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-08,2025-12,13,Comida,1,1,145,42,103,0.0,145.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-08,2025-12,15,Comida,1,2,170,56,114,0.0,170.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-09,2025-12,20,Tarde,1,3,105,24,81,0.0,105.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-11,2025-12,19,Tarde,1,1,55,15,40,0.0,55.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-13,2025-12,15,Comida,1,1,135,40,95,0.0,135.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-14,2025-12,15,Comida,1,1,55,15,40,0.0,55.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-15,2025-12,15,Comida,1,1,95,25,70,9.5,95.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-16,2025-12,12,Comida,1,2,350,110,240,35.0,350.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-16,2025-12,13,Comida,1,1,165,50,115,16.5,165.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-17,2025-12,14,Comida,1,1,85,28,57,0.0,85.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-18,2025-12,13,Comida,2,2,270,80,190,26.25,135.0,Medio,80,18,152000.0,91.0,-1.0,0.0
SUC005,Puebla,Puebla,2025-12-21,2025-12,11,Mañana,1,1,85,28,57,8.5,85.0,Medio,80,18,152000.0,392.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-21,2025-12,12,Comida,1,1,135,40,95,20.25,135.0,Medio,80,18,152000.0,392.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-21,2025-12,13,Comida,1,1,35,8,27,3.5,35.0,Medio,80,18,152000.0,392.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-22,2025-12,19,Tarde,1,1,135,40,95,20.25,135.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-23,2025-12,21,Noche,1,1,30,8,22,3.0,30.0,Medio,80,18,152000.0,6.0,-1.0,0.0
SUC005,Puebla,Puebla,2025-12-24,2025-12,12,Comida,1,1,35,8,27,5.25,35.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-24,2025-12,13,Comida,1,1,165,50,115,0.0,165.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-24,2025-12,15,Comida,1,1,125,38,87,18.75,125.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-24,2025-12,21,Noche,1,2,190,50,140,19.0,190.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-26,2025-12,13,Comida,3,5,730,228,502,37.5,243.33333333333334,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-26,2025-12,21,Noche,1,1,75,25,50,11.25,75.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-27,2025-12,12,Comida,1,1,95,25,70,9.5,95.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-28,2025-12,14,Comida,1,1,85,28,57,0.0,85.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-29,2025-12,12,Comida,1,4,740,240,500,74.0,740.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-29,2025-12,14,Comida,1,2,270,80,190,0.0,270.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-29,2025-12,19,Tarde,1,3,267,75,192,26.7,267.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-30,2025-12,13,Comida,1,3,165,60,105,0.0,165.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2025-12-31,2025-12,12,Comida,1,2,110,30,80,16.5,110.0,Medio,80,18,152000.0,511.0,1.0,0.0
SUC005,Puebla,Puebla,2026-01-01,2026-01,12,Comida,1,3,105,24,81,0.0,105.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2026-01-01,2026-01,13,Comida,1,1,75,22,53,7.5,75.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2026-01-03,2026-01,13,Comida,1,2,350,110,240,35.0,350.0,Medio,80,18,152000.0,224.0,1.0,0.0
SUC005,Puebla,Puebla,2026-01-03,2026-01,19,Tarde,1,1,175,55,120,26.25,175.0,Medio,80,18,152000.0,224.0,1.0,0.0
SUC005,Puebla,Puebla,2026-01-03,2026-01,20,Tarde,1,1,35,8,27,0.0,35.0,Medio,80,18,152000.0,224.0,1.0,0.0
SUC005,Puebla,Puebla,2026-01-04,2026-01,12,Comida,1,3,105,21,84,0.0,105.0,Medio,80,18,152000.0,358.0,1.0,0.0
SUC005,Puebla,Puebla,2026-01-04,2026-01,20,Tarde,1,2,270,80,190,40.5,270.0,Medio,80,18,152000.0,358.0,1.0,0.0
SUC005,Puebla,Puebla,2026-01-05,2026-01,15,Comida,1,1,95,25,70,0.0,95.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2026-01-05,2026-01,19,Tarde,1,1,165,50,115,16.5,165.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2026-01-08,2026-01,12,Comida,1,1,95,35,60,0.0,95.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2026-01-09,2026-01,12,Comida,1,1,35,8,27,3.5,35.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2026-01-10,2026-01,20,Tarde,1,2,190,60,130,0.0,190.0,Medio,80,18,152000.0,110.0,0.0,0.0
SUC005,Puebla,Puebla,2026-01-13,2026-01,13,Comida,1,1,95,28,67,0.0,95.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2026-01-13,2026-01,21,Noche,1,1,55,15,40,0.0,55.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2026-01-14,2026-01,13,Comida,1,2,90,24,66,0.0,90.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2026-01-16,2026-01,13,Comida,2,5,565,170,395,19.0,282.5,Medio,80,18,152000.0,579.0,1.0,0.0
SUC005,Puebla,Puebla,2026-01-19,2026-01,13,Comida,1,4,380,120,260,0.0,380.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2026-01-21,2026-01,12,Comida,1,1,85,28,57,0.0,85.0,Medio,80,18,152000.0,31.0,1.0,0.0
SUC005,Puebla,Puebla,2026-01-21,2026-01,20,Tarde,1,2,190,50,140,0.0,190.0,Medio,80,18,152000.0,31.0,1.0,0.0
SUC005,Puebla,Puebla,2026-01-23,2026-01,14,Comida,1,1,185,60,125,27.75,185.0,Medio,80,18,152000.0,477.0,-1.0,0.0
SUC005,Puebla,Puebla,2026-01-23,2026-01,15,Comida,1,1,85,28,57,0.0,85.0,Medio,80,18,152000.0,477.0,-1.0,0.0
SUC005,Puebla,Puebla,2026-01-23,2026-01,20,Tarde,2,2,220,65,155,30.25,110.0,Medio,80,18,152000.0,477.0,-1.0,0.0
SUC005,Puebla,Puebla,2026-01-24,2026-01,14,Comida,1,2,170,56,114,17.0,170.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2026-01-24,2026-01,21,Noche,1,3,525,165,360,0.0,525.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2026-01-25,2026-01,14,Comida,1,1,55,15,40,0.0,55.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2026-01-25,2026-01,20,Tarde,1,1,89,25,64,8.9,89.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2026-01-26,2026-01,14,Comida,1,1,95,28,67,9.5,95.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2026-01-27,2026-01,14,Comida,2,6,650,200,450,54.0,325.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2026-01-27,2026-01,15,Comida,1,1,125,38,87,0.0,125.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2026-01-28,2026-01,14,Comida,1,1,65,18,47,9.75,65.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2026-01-29,2026-01,12,Comida,1,1,175,55,120,17.5,175.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2026-01-29,2026-01,13,Comida,1,1,95,25,70,9.5,95.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2026-01-30,2026-01,13,Comida,1,1,95,35,60,9.5,95.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC005,Puebla,Puebla,2026-01-31,2026-01,13,Comida,1,1,95,25,70,9.5,95.0,Medio,80,18,152000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-02-01,2025-02,19,Tarde,2,2,260,83,177,34.75,130.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-02-01,2025-02,20,Tarde,1,2,270,80,190,0.0,270.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-02-03,2025-02,13,Comida,1,1,135,40,95,0.0,135.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-02-03,2025-02,19,Tarde,1,1,95,25,70,9.5,95.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-02-04,2025-02,13,Comida,1,1,185,60,125,18.5,185.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-02-08,2025-02,15,Comida,1,1,75,22,53,11.25,75.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-02-09,2025-02,14,Comida,1,1,95,25,70,0.0,95.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-02-12,2025-02,13,Comida,2,5,735,228,507,140.0,367.5,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-02-12,2025-02,15,Comida,1,1,90,30,60,9.0,90.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-02-13,2025-02,19,Tarde,1,2,178,50,128,26.7,178.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-02-15,2025-02,13,Comida,2,7,570,170,400,87.0,285.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-02-15,2025-02,21,Noche,1,1,175,55,120,26.25,175.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-02-16,2025-02,12,Comida,1,3,405,120,285,0.0,405.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-02-16,2025-02,19,Tarde,1,2,290,84,206,0.0,290.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-02-17,2025-02,12,Comida,1,1,89,25,64,13.35,89.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-02-17,2025-02,14,Comida,2,2,150,40,110,24.5,75.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-02-20,2025-02,14,Comida,2,3,160,44,116,7.0,80.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-02-21,2025-02,12,Comida,1,2,70,14,56,14.0,70.0,Medio-Alto,95,20,187000.0,171.0,1.0,0.5
SUC006,Querétaro,Querétaro,2025-02-21,2025-02,13,Comida,1,2,178,50,128,17.8,178.0,Medio-Alto,95,20,187000.0,171.0,1.0,0.5
SUC006,Querétaro,Querétaro,2025-02-23,2025-02,11,Mañana,1,1,95,25,70,14.25,95.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-02-23,2025-02,15,Comida,1,3,285,75,210,0.0,285.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-02-24,2025-02,19,Tarde,2,5,595,181,414,59.5,297.5,Medio-Alto,95,20,187000.0,137.0,1.0,0.0
SUC006,Querétaro,Querétaro,2025-02-25,2025-02,20,Tarde,1,2,190,50,140,0.0,190.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-02-27,2025-02,12,Comida,1,2,178,50,128,17.8,178.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-02-27,2025-02,19,Tarde,1,1,165,50,115,16.5,165.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-02-28,2025-02,14,Comida,1,1,45,12,33,6.75,45.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-01,2025-03,19,Tarde,1,2,290,84,206,0.0,290.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-01,2025-03,20,Tarde,1,1,35,8,27,0.0,35.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-02,2025-03,12,Comida,1,1,165,50,115,0.0,165.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-02,2025-03,21,Noche,1,1,165,50,115,0.0,165.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-04,2025-03,14,Comida,1,1,75,25,50,11.25,75.0,Medio-Alto,95,20,187000.0,619.0,0.0,0.5
SUC006,Querétaro,Querétaro,2025-03-04,2025-03,19,Tarde,1,2,150,50,100,0.0,150.0,Medio-Alto,95,20,187000.0,619.0,0.0,0.5
SUC006,Querétaro,Querétaro,2025-03-06,2025-03,15,Comida,1,1,225,70,155,33.75,225.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-07,2025-03,13,Comida,1,4,340,112,228,51.0,340.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-11,2025-03,12,Comida,1,1,90,30,60,13.5,90.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-11,2025-03,15,Comida,1,1,135,40,95,20.25,135.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-12,2025-03,13,Comida,1,2,270,80,190,54.0,270.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-12,2025-03,19,Tarde,2,2,230,65,165,9.5,115.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-13,2025-03,13,Comida,1,1,175,55,120,26.25,175.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-13,2025-03,19,Tarde,1,2,190,50,140,19.0,190.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-14,2025-03,13,Comida,1,1,175,55,120,26.25,175.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-14,2025-03,14,Comida,1,2,110,30,80,11.0,110.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-15,2025-03,13,Comida,1,1,195,58,137,0.0,195.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-22,2025-03,11,Mañana,1,1,35,8,27,3.5,35.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-22,2025-03,14,Comida,1,1,165,50,115,0.0,165.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-23,2025-03,11,Mañana,1,2,270,80,190,0.0,270.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-23,2025-03,12,Comida,1,3,285,84,201,0.0,285.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-23,2025-03,13,Comida,1,2,130,36,94,13.0,130.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-24,2025-03,12,Comida,1,1,95,28,67,0.0,95.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-24,2025-03,13,Comida,1,1,89,25,64,8.9,89.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-24,2025-03,21,Noche,1,4,140,32,108,14.0,140.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-25,2025-03,15,Comida,1,2,70,16,54,0.0,70.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-27,2025-03,20,Tarde,1,3,375,114,261,0.0,375.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-29,2025-03,22,Noche,2,3,339,105,234,37.5,169.5,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-30,2025-03,13,Comida,1,2,170,56,114,17.0,170.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-30,2025-03,19,Tarde,1,1,95,25,70,9.5,95.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-30,2025-03,20,Tarde,1,1,135,40,95,0.0,135.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-30,2025-03,22,Noche,1,1,35,8,27,5.25,35.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-31,2025-03,12,Comida,1,1,45,12,33,4.5,45.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-03-31,2025-03,20,Tarde,1,1,85,28,57,17.0,85.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-01,2025-04,12,Comida,1,2,180,60,120,18.0,180.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-01,2025-04,20,Tarde,1,1,195,58,137,19.5,195.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-02,2025-04,12,Comida,1,2,70,14,56,7.0,70.0,Medio-Alto,95,20,187000.0,14.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-03,2025-04,12,Comida,1,2,190,50,140,19.0,190.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-03,2025-04,14,Comida,1,1,165,50,115,16.5,165.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-04,2025-04,14,Comida,2,4,610,193,417,52.5,305.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-04,2025-04,20,Tarde,1,2,110,30,80,16.5,110.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-05,2025-04,13,Comida,1,1,175,55,120,17.5,175.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-05,2025-04,14,Comida,1,2,178,50,128,35.6,178.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-05,2025-04,15,Comida,1,1,45,12,33,0.0,45.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-06,2025-04,15,Comida,1,1,145,42,103,14.5,145.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-07,2025-04,13,Comida,1,2,110,30,80,11.0,110.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-07,2025-04,14,Comida,1,2,178,50,128,26.7,178.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-08,2025-04,14,Comida,1,1,85,28,57,0.0,85.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-09,2025-04,15,Comida,1,1,45,12,33,4.5,45.0,Medio-Alto,95,20,187000.0,1816.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-09,2025-04,20,Tarde,1,3,405,120,285,40.5,405.0,Medio-Alto,95,20,187000.0,1816.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-10,2025-04,13,Comida,2,2,120,36,84,22.25,60.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-10,2025-04,15,Comida,1,1,195,58,137,0.0,195.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-11,2025-04,12,Comida,2,5,765,230,535,76.5,382.5,Medio-Alto,95,20,187000.0,89.0,1.0,0.0
SUC006,Querétaro,Querétaro,2025-04-11,2025-04,15,Comida,1,1,75,22,53,0.0,75.0,Medio-Alto,95,20,187000.0,89.0,1.0,0.0
SUC006,Querétaro,Querétaro,2025-04-11,2025-04,20,Tarde,1,2,350,110,240,52.5,350.0,Medio-Alto,95,20,187000.0,89.0,1.0,0.0
SUC006,Querétaro,Querétaro,2025-04-12,2025-04,21,Noche,1,3,495,150,345,49.5,495.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-13,2025-04,13,Comida,1,1,65,18,47,6.5,65.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-13,2025-04,20,Tarde,2,2,260,78,182,32.25,130.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-14,2025-04,14,Comida,1,2,178,50,128,0.0,178.0,Medio-Alto,95,20,187000.0,46.0,-0.5,0.0
SUC006,Querétaro,Querétaro,2025-04-15,2025-04,14,Comida,1,1,95,25,70,19.0,95.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-16,2025-04,20,Tarde,1,3,525,165,360,105.0,525.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-17,2025-04,13,Comida,1,3,525,165,360,78.75,525.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-17,2025-04,14,Comida,1,4,356,100,256,53.4,356.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-17,2025-04,15,Comida,1,2,250,80,170,25.0,250.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-18,2025-04,13,Comida,1,3,285,75,210,0.0,285.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-19,2025-04,15,Comida,2,4,630,190,440,85.5,315.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-19,2025-04,20,Tarde,1,1,95,25,70,9.5,95.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-19,2025-04,21,Noche,1,2,270,80,190,54.0,270.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-20,2025-04,20,Tarde,1,2,350,110,240,35.0,350.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-21,2025-04,20,Tarde,1,1,95,30,65,14.25,95.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-22,2025-04,13,Comida,2,3,199,65,134,29.85,99.5,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-22,2025-04,14,Comida,1,1,135,40,95,13.5,135.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-23,2025-04,13,Comida,1,1,175,55,120,17.5,175.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-24,2025-04,13,Comida,2,2,160,48,112,24.0,80.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-24,2025-04,15,Comida,1,2,178,50,128,35.6,178.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-25,2025-04,14,Comida,1,1,75,25,50,7.5,75.0,Medio-Alto,95,20,187000.0,412.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-27,2025-04,21,Noche,1,1,125,40,85,12.5,125.0,Medio-Alto,95,20,187000.0,0.0,0.0,0.0
SUC006,Querétaro,Querétaro,2025-04-28,2025-04,13,Comida,1,2,350,110,240,35.0,350.0,Medio-Alto,95,20,187000.0,25.0,1.0,0.0
SUC006,Querétaro,Querétaro,2025-04-28,2025-04,19,Tarde,1,1,135,40,95,20.25,135.0,Medio-Alto,95,20,187000.0,25.0,1.0,0.0
